x y time dx dy dt dr^2 TotalDisplacementSquared
2.04E-05 7.6E-06 0.20002 1E-06 2E-07 0.0330033 1.04E-12 3.6E-13
1.96E-05 7.2E-06 0.2340234 -8E-07 -4E-07 0.0340034 8E-13 2E-13
2.04E-05 8.2E-06 0.2670267 8E-07 1E-06 0.0330033 1.64E-12 7.2E-13
2.12E-05 9.4E-06 0.3330333 8E-07 1.2E-06 0.0660066 2.08E-12 5.2E-12
2.04E-05 9.2E-06 0.4330433 -8E-07 -2E-07 0.10001 6.8E-13 2.92E-12
2.04E-05 9.2E-06 0.50005 0 0 0.0670067 0 2.92E-12
2.04E-05 9.8E-06 0.5330533 0 6E-07 0.0330033 3.6E-13 5.2E-12
16
5.6E-06 1.14E-05 0 0 0 0 0 0
5.2E-06 1.1E-05 0.10001 -4E-07 -4E-07 0.10001 3.2E-13 3.2E-13
5.6E-06 1.06E-05 0.1330133 4E-07 -4E-07 0.0330033 3.2E-13 6.4E-13
6E-06 1.06E-05 0.1670167 4E-07 0 0.0340034 1.6E-13 8E-13
6E-06 1.04E-05 0.20002 0 -2E-07 0.0330033 4E-14 1.16E-12
6E-06 1.06E-05 0.2330233 0 2E-07 0.0330033 4E-14 8E-13
6E-06 1.04E-05 0.2670267 0 -2E-07 0.0340034 4E-14 1.16E-12
6.2E-06 1.06E-05 0.30003 2E-07 2E-07 0.0330033 8E-14 1E-12
6.2E-06 1.06E-05 0.3670367 0 0 0.0670067 0 1E-12
6.4E-06 1.06E-05 0.4330433 2E-07 0 0.0660066 4E-14 1.28E-12
6.6E-06 1.06E-05 0.5330533 2E-07 0 0.10001 4E-14 1.64E-12
6.6E-06 1.04E-05 0.5660566 0 -2E-07 0.0330033000000001 4E-14 2E-12
6.8E-06 1.02E-05 0.60006 2E-07 -2E-07 0.0340033999999999 8E-14 2.88E-12
6.8E-06 1E-05 0.6330633 0 -2E-07 0.0330033000000001 4E-14 3.4E-12
6.4E-06 1.02E-05 0.6660666 -4E-07 2E-07 0.0330033 2E-13 2.08E-12
6E-06 1E-05 0.70007 -4E-07 -2E-07 0.0340034 2E-13 2.12E-12
16
8.4E-06 1.16E-05 0 0 0 0 0 0
8.8E-06 1.12E-05 0.0340034 4E-07 -4E-07 0.0340034 3.2E-13 3.2E-13
9E-06 1.14E-05 0.0670067 2E-07 2E-07 0.0330033 8E-14 4E-13
9.2E-06 1.2E-05 0.10001 2E-07 6E-07 0.0330033 4E-13 8E-13
9.2E-06 1.26E-05 0.1340134 0 6E-07 0.0340034 3.6E-13 1.64E-12
8.8E-06 1.24E-05 0.1670167 -4E-07 -2E-07 0.0330033 2E-13 8E-13
8.8E-06 1.26E-05 0.20002 0 2E-07 0.0330033 4E-14 1.16E-12
8.8E-06 1.26E-05 0.2330233 0 0 0.0330033 0 1.16E-12
8.8E-06 1.24E-05 0.2670267 0 -2E-07 0.0340034 4E-14 8E-13
8.4E-06 1.24E-05 0.30003 -4E-07 0 0.0330033 1.6E-13 6.4E-13
8.4E-06 1.24E-05 0.3330333 0 0 0.0330033 0 6.4E-13
8.4E-06 1.22E-05 0.3670367 0 -2E-07 0.0340034 4E-14 3.6E-13
8.8E-06 1.22E-05 0.40004 4E-07 0 0.0330033 1.6E-13 5.2E-13
8.8E-06 1.24E-05 0.4330433 0 2E-07 0.0330033 4E-14 8E-13
9E-06 1.26E-05 0.4670467 2E-07 2E-07 0.0340034 8E-14 1.36E-12
8.4E-06 1.26E-05 0.50005 -6E-07 0 0.0330033 3.6E-13 1E-12
12
2.44E-05 1.82E-05 0 0 0 0 0 0
2.52E-05 1.76E-05 0.10001 8E-07 -6E-07 0.10001 1E-12 1E-12
2.54E-05 1.8E-05 0.1330133 2E-07 4E-07 0.0330033 2E-13 1.04E-12
2.48E-05 1.82E-05 0.1670167 -6E-07 2E-07 0.0340034 4E-13 1.6E-13
2.52E-05 1.76E-05 0.20002 4E-07 -6E-07 0.0330033 5.2E-13 1E-12
2.5E-05 1.76E-05 0.2330233 -2E-07 0 0.0330033 4E-14 7.2E-13
2.56E-05 1.76E-05 0.2670267 6E-07 0 0.0340034 3.6E-13 1.8E-12
2.58E-05 1.8E-05 0.30003 2E-07 4E-07 0.0330033 2E-13 2E-12
2.6E-05 1.84E-05 0.3670367 2E-07 4E-07 0.0670067 2E-13 2.6E-12
2.64E-05 1.86E-05 0.4330433 4E-07 2E-07 0.0660066 2E-13 4.16E-12
2.64E-05 1.86E-05 0.5330533 0 0 0.10001 0 4.16E-12
2.66E-05 1.84E-05 0.5660566 2E-07 -2E-07 0.0330033000000001 8E-14 4.88E-12
14
1.36E-05 1.5E-05 0 0 0 0 0 0
1.4E-05 1.44E-05 0.0330033 4E-07 -6E-07 0.0330033 5.2E-13 5.2E-13
1.4E-05 1.46E-05 0.0660066 0 2E-07 0.0330033 4E-14 3.2E-13
1.36E-05 1.5E-05 0.0990099 -4E-07 4E-07 0.0330033 3.2E-13 0
1.36E-05 1.54E-05 0.1330133 0 4E-07 0.0340034 1.6E-13 1.6E-13
1.36E-05 1.58E-05 0.2330233 0 4E-07 0.10001 1.6E-13 6.4E-13
1.34E-05 1.58E-05 0.3330333 -2E-07 0 0.10001 4E-14 6.8E-13
1.36E-05 1.58E-05 0.3660366 2E-07 0 0.0330033 4E-14 6.4E-13
1.32E-05 1.52E-05 0.3990399 -4E-07 -6E-07 0.0330033 5.2E-13 2E-13
1.32E-05 1.5E-05 0.4330433 0 -2E-07 0.0340034 4E-14 1.6E-13
1.3E-05 1.48E-05 0.4660466 -2E-07 -2E-07 0.0330033 8E-14 4E-13
1.32E-05 1.48E-05 0.4990499 2E-07 0 0.0330033 4E-14 2E-13
1.36E-05 1.5E-05 0.5320532 4E-07 2E-07 0.0330033 2E-13 0
1.28E-05 1.44E-05 0.5990599 -8E-07 -6E-07 0.0670067 1E-12 1E-12
12
3.8E-06 5.4E-06 0 0 0 0 0 0
4E-06 4.8E-06 0.0330033 2E-07 -6E-07 0.0330033 4E-13 4E-13
4.4E-06 5E-06 0.0670067 4E-07 2E-07 0.0340034 2E-13 5.2E-13
4.4E-06 5.4E-06 0.10001 0 4E-07 0.0330033 1.6E-13 3.6E-13
4.6E-06 5.4E-06 0.1330133 2E-07 0 0.0330033 4E-14 6.4E-13
4.6E-06 5.2E-06 0.1660166 0 -2E-07 0.0330033 4E-14 6.8E-13
4.2E-06 5.2E-06 0.2330233 -4E-07 0 0.0670067 1.6E-13 2E-13
4.8E-06 5.2E-06 0.2660266 6E-07 0 0.0330033 3.6E-13 1.04E-12
5.2E-06 5.2E-06 0.3330333 4E-07 0 0.0670067 1.6E-13 2E-12
4.8E-06 5.8E-06 0.3660366 -4E-07 6E-07 0.0330033 5.2E-13 1.16E-12
4.4E-06 5.6E-06 0.40004 -4E-07 -2E-07 0.0340034 2E-13 4E-13
4E-06 5.2E-06 0.4330433 -4E-07 -4E-07 0.0330033 3.2E-13 8E-14
11
1.94E-05 9.4E-06 0 0 0 0 0 0
1.86E-05 9.4E-06 0.0330033 -8E-07 0 0.0330033 6.4E-13 6.4E-13
1.84E-05 8.6E-06 0.0670067 -2E-07 -8E-07 0.0340034 6.8E-13 1.64E-12
1.8E-05 7.4E-06 0.1330133 -4E-07 -1.2E-06 0.0660066 1.6E-12 5.96E-12
1.78E-05 7.2E-06 0.1660166 -2E-07 -2E-07 0.0330033 8E-14 7.4E-12
1.78E-05 7.4E-06 0.20002 0 2E-07 0.0340034 4E-14 6.56E-12
1.8E-05 7.6E-06 0.2660266 2E-07 2E-07 0.0660066 8E-14 5.2E-12
1.8E-05 6.8E-06 0.30003 0 -8E-07 0.0340034 6.4E-13 8.72E-12
1.84E-05 6.8E-06 0.3330333 4E-07 0 0.0330033 1.6E-13 7.76E-12
1.84E-05 7E-06 0.3660366 0 2E-07 0.0330033 4E-14 6.76E-12
1.76E-05 7.4E-06 0.40004 -8E-07 4E-07 0.0340034 8E-13 7.24E-12
11
1.88E-05 7.8E-06 0 0 0 0 0 0
1.84E-05 7.2E-06 0.0330033 -4E-07 -6E-07 0.0330033 5.2E-13 5.2E-13
1.88E-05 7E-06 0.0670067 4E-07 -2E-07 0.0340034 2E-13 6.4E-13
1.88E-05 7E-06 0.1330133 0 0 0.0660066 0 6.4E-13
1.92E-05 7E-06 0.20002 4E-07 0 0.0670067 1.6E-13 8E-13
1.92E-05 7E-06 0.2330233 0 0 0.0330033 0 8E-13
1.94E-05 6.8E-06 0.30003 2E-07 -2E-07 0.0670067 8E-14 1.36E-12
1.96E-05 7.4E-06 0.3330333 2E-07 6E-07 0.0330033 4E-13 8E-13
1.92E-05 7.6E-06 0.3660366 -4E-07 2E-07 0.0330033 2E-13 2E-13
1.84E-05 7.2E-06 0.40004 -8E-07 -4E-07 0.0340034 8E-13 5.2E-13
1.78E-05 7.4E-06 0.4330433 -6E-07 2E-07 0.0330033 4E-13 1.16E-12
12
1.96E-05 7.8E-06 0 0 0 0 0 0
1.94E-05 8.2E-06 0.0670067 -2E-07 4E-07 0.0670067 2E-13 2E-13
1.92E-05 8E-06 0.10001 -2E-07 -2E-07 0.0330033 8E-14 2E-13
1.96E-05 7.2E-06 0.1670167 4E-07 -8E-07 0.0670067 8E-13 3.6E-13
1.92E-05 7.4E-06 0.2330233 -4E-07 2E-07 0.0660066 2E-13 3.2E-13
1.88E-05 7E-06 0.30003 -4E-07 -4E-07 0.0670067 3.2E-13 1.28E-12
1.84E-05 6.8E-06 0.3330333 -4E-07 -2E-07 0.0330033 2E-13 2.44E-12
1.88E-05 6.4E-06 0.40004 4E-07 -4E-07 0.0670067 3.2E-13 2.6E-12
1.88E-05 7.8E-06 0.4330433 0 1.4E-06 0.0330033 1.96E-12 6.4E-13
1.84E-05 7.4E-06 0.4660466 -4E-07 -4E-07 0.0330033 3.2E-13 1.6E-12
1.84E-05 6.8E-06 0.50005 0 -6E-07 0.0340034 3.6E-13 2.44E-12
1.84E-05 7.4E-06 0.5330533 0 6E-07 0.0330033 3.6E-13 1.6E-12
12
1.68E-05 3E-06 0 0 0 0 0 0
1.68E-05 2.8E-06 0.0340034 0 -2E-07 0.0340034 4E-14 4E-14
1.66E-05 2.8E-06 0.10001 -2E-07 0 0.0660066 4E-14 8E-14
1.64E-05 3.2E-06 0.20002 -2E-07 4E-07 0.10001 2E-13 2E-13
1.64E-05 3.2E-06 0.2340234 0 0 0.0340034 0 2E-13
1.62E-05 2.8E-06 0.2670267 -2E-07 -4E-07 0.0330033 2E-13 4E-13
1.72E-05 3.8E-06 0.30003 1E-06 1E-06 0.0330033 2E-12 8E-13
1.72E-05 3.6E-06 0.3340334 0 -2E-07 0.0340034 4E-14 5.2E-13
1.68E-05 3.4E-06 0.40004 -4E-07 -2E-07 0.0660066 2E-13 1.6E-13
1.68E-05 3.2E-06 0.4340434 0 -2E-07 0.0340034 4E-14 4E-14
1.64E-05 3.2E-06 0.5330533 -4E-07 0 0.0990099 1.6E-13 2E-13
1.6E-05 3.2E-06 0.5670567 -4E-07 0 0.0340034 1.6E-13 6.8E-13
12
1.24E-05 1.54E-05 0 0 0 0 0 0
1.26E-05 1.54E-05 0.10001 2E-07 0 0.10001 4E-14 4E-14
1.28E-05 1.52E-05 0.1330133 2E-07 -2E-07 0.0330033 8E-14 2E-13
1.26E-05 1.54E-05 0.1660166 -2E-07 2E-07 0.0330033 8E-14 4E-14
1.28E-05 1.56E-05 0.20002 2E-07 2E-07 0.0340034 8E-14 2E-13
1.28E-05 1.58E-05 0.2330233 0 2E-07 0.0330033 4E-14 3.2E-13
1.26E-05 1.62E-05 0.30003 -2E-07 4E-07 0.0670067 2E-13 6.8E-13
1.28E-05 1.62E-05 0.3990399 2E-07 0 0.0990099 4E-14 8E-13
1.32E-05 1.58E-05 0.4660466 4E-07 -4E-07 0.0670067 3.2E-13 8E-13
1.32E-05 1.54E-05 0.5660566 0 -4E-07 0.10001 1.6E-13 6.4E-13
1.32E-05 1.52E-05 0.5990599 0 -2E-07 0.0330033 4E-14 6.8E-13
1.26E-05 1.62E-05 0.6330633 -6E-07 1E-06 0.0340034 1.36E-12 6.8E-13
17
1.74E-05 1.08E-05 0 0 0 0 0 0
1.8E-05 1.06E-05 0.10001 6E-07 -2E-07 0.10001 4E-13 4E-13
1.82E-05 1.04E-05 0.1340134 2E-07 -2E-07 0.0340034 8E-14 8E-13
1.84E-05 1.04E-05 0.1670167 2E-07 0 0.0330033 4E-14 1.16E-12
1.8E-05 1.1E-05 0.20002 -4E-07 6E-07 0.0330033 5.2E-13 4E-13
1.76E-05 1.08E-05 0.2340234 -4E-07 -2E-07 0.0340034 2E-13 4E-14
1.76E-05 1.06E-05 0.2670267 0 -2E-07 0.0330033 4E-14 8E-14
1.78E-05 1.08E-05 0.3670367 2E-07 2E-07 0.10001 8E-14 1.6E-13
1.76E-05 1.06E-05 0.40004 -2E-07 -2E-07 0.0330033 8E-14 8E-14
1.82E-05 1.08E-05 0.4330433 6E-07 2E-07 0.0330033 4E-13 6.4E-13
1.8E-05 1.1E-05 0.4670467 -2E-07 2E-07 0.0340034 8E-14 4E-13
1.82E-05 1.08E-05 0.50005 2E-07 -2E-07 0.0330033 8E-14 6.4E-13
1.8E-05 1.06E-05 0.5330533 -2E-07 -2E-07 0.0330033 8E-14 4E-13
1.74E-05 1.08E-05 0.60006 -6E-07 2E-07 0.0670067 4E-13 0
1.72E-05 1.1E-05 0.70007 -2E-07 2E-07 0.10001 8E-14 8E-14
1.72E-05 1.08E-05 0.7330733 0 -2E-07 0.0330033 4E-14 4E-14
1.78E-05 1.06E-05 0.7670767 6E-07 -2E-07 0.0340034 4E-13 2E-13
11
1.84E-05 6.4E-06 0 0 0 0 0 0
1.88E-05 6.4E-06 0.0660066 4E-07 0 0.0660066 1.6E-13 1.6E-13
1.96E-05 6.8E-06 0.10001 8E-07 4E-07 0.0340034 8E-13 1.6E-12
1.96E-05 7.4E-06 0.1330133 0 6E-07 0.0330033 3.6E-13 2.44E-12
1.92E-05 7.6E-06 0.1660166 -4E-07 2E-07 0.0330033 2E-13 2.08E-12
1.88E-05 7.4E-06 0.1990199 -4E-07 -2E-07 0.0330033 2E-13 1.16E-12
1.88E-05 7.4E-06 0.2330233 0 0 0.0340034 0 1.16E-12
1.92E-05 7E-06 0.2660266 4E-07 -4E-07 0.0330033 3.2E-13 1E-12
1.96E-05 6.8E-06 0.2990299 4E-07 -2E-07 0.0330033 2E-13 1.6E-12
1.96E-05 7.2E-06 0.3330333 0 4E-07 0.0340034 1.6E-13 2.08E-12
1.94E-05 7.8E-06 0.3990399 -2E-07 6E-07 0.0660066 4E-13 2.96E-12
13
2.02E-05 1.94E-05 0 0 0 0 0 0
2.04E-05 1.98E-05 0.0660066 2E-07 4E-07 0.0660066 2E-13 2E-13
1.96E-05 1.94E-05 0.0990099 -8E-07 -4E-07 0.0330033 8E-13 3.6E-13
1.96E-05 1.92E-05 0.1330133 0 -2E-07 0.0340034 4E-14 4E-13
1.92E-05 1.92E-05 0.2330233 -4E-07 0 0.10001 1.6E-13 1.04E-12
1.92E-05 1.94E-05 0.3330333 0 2E-07 0.10001 4E-14 1E-12
1.92E-05 1.92E-05 0.3660366 0 -2E-07 0.0330033 4E-14 1.04E-12
1.94E-05 1.88E-05 0.3990399 2E-07 -4E-07 0.0330033 2E-13 1E-12
1.96E-05 1.9E-05 0.4330433 2E-07 2E-07 0.0340034 8E-14 5.2E-13
1.96E-05 1.9E-05 0.4660466 0 0 0.0330033 0 5.2E-13
1.96E-05 1.84E-05 0.5660566 0 -6E-07 0.10001 3.6E-13 1.36E-12
1.96E-05 1.86E-05 0.5990599 0 2E-07 0.0330033 4E-14 1E-12
2E-05 1.9E-05 0.6320632 4E-07 4E-07 0.0330033 3.2E-13 2E-13
11
5.2E-06 4.8E-06 0 0 0 0 0 0
4.8E-06 4.4E-06 0.1340134 -4E-07 -4E-07 0.1340134 3.2E-13 3.2E-13
4.8E-06 4.8E-06 0.2340234 0 4E-07 0.10001 1.6E-13 1.6E-13
4.8E-06 4.8E-06 0.2670267 0 0 0.0330033 0 1.6E-13
4.8E-06 5E-06 0.30003 0 2E-07 0.0330033 4E-14 2E-13
5.4E-06 5E-06 0.40004 6E-07 0 0.10001 3.6E-13 8E-14
5.2E-06 5.2E-06 0.4330433 -2E-07 2E-07 0.0330033 8E-14 1.6E-13
4.8E-06 5.4E-06 0.4670467 -4E-07 2E-07 0.0340034 2E-13 5.2E-13
4.6E-06 5.4E-06 0.50005 -2E-07 0 0.0330033 4E-14 7.2E-13
4.8E-06 5.2E-06 0.5330533 2E-07 -2E-07 0.0330033 8E-14 3.2E-13
5.2E-06 5.2E-06 0.5670567 4E-07 0 0.0340034 1.6E-13 1.6E-13
11
1.88E-05 7.8E-06 0 0 0 0 0 0
1.92E-05 7.2E-06 0.0330033 4E-07 -6E-07 0.0330033 5.2E-13 5.2E-13
1.88E-05 7.6E-06 0.10001 -4E-07 4E-07 0.0670067 3.2E-13 4E-14
1.88E-05 7.8E-06 0.1670167 0 2E-07 0.0670067 4E-14 0
1.88E-05 7.6E-06 0.20002 0 -2E-07 0.0330033 4E-14 4E-14
1.92E-05 7.8E-06 0.2660266 4E-07 2E-07 0.0660066 2E-13 1.6E-13
1.88E-05 7.2E-06 0.30003 -4E-07 -6E-07 0.0340034 5.2E-13 3.6E-13
1.84E-05 7.2E-06 0.3660366 -4E-07 0 0.0660066 1.6E-13 5.2E-13
1.84E-05 7.8E-06 0.4330433 0 6E-07 0.0670067 3.6E-13 1.6E-13
1.84E-05 7.4E-06 0.4660466 0 -4E-07 0.0330033 1.6E-13 3.2E-13
1.9E-05 6.8E-06 0.50005 6E-07 -6E-07 0.0340034 7.2E-13 1.04E-12
18
1.88E-05 7.4E-06 0 0 0 0 0 0
1.88E-05 7.2E-06 0.0330033 0 -2E-07 0.0330033 4E-14 4E-14
1.9E-05 6.8E-06 0.10001 2E-07 -4E-07 0.0670067 2E-13 4E-13
1.96E-05 7.2E-06 0.1330133 6E-07 4E-07 0.0330033 5.2E-13 6.8E-13
1.88E-05 7.4E-06 0.1670167 -8E-07 2E-07 0.0340034 6.8E-13 0
1.88E-05 7.2E-06 0.20002 0 -2E-07 0.0330033 4E-14 4E-14
1.88E-05 7.2E-06 0.2330233 0 0 0.0330033 0 4E-14
1.88E-05 7.8E-06 0.2660266 0 6E-07 0.0330033 3.6E-13 1.6E-13
1.88E-05 8E-06 0.30003 0 2E-07 0.0340034 4E-14 3.6E-13
1.86E-05 7.6E-06 0.3660366 -2E-07 -4E-07 0.0660066 2E-13 8E-14
1.9E-05 8.2E-06 0.4330433 4E-07 6E-07 0.0670067 5.2E-13 6.8E-13
1.9E-05 7.4E-06 0.4660466 0 -8E-07 0.0330033 6.4E-13 4E-14
1.96E-05 7.2E-06 0.50005 6E-07 -2E-07 0.0340034 4E-13 6.8E-13
1.96E-05 7.2E-06 0.5330533 0 0 0.0330033 0 6.8E-13
1.96E-05 7.2E-06 0.5660566 0 0 0.0330033000000001 0 6.8E-13
1.92E-05 7.8E-06 0.60006 -4E-07 6E-07 0.0340033999999999 5.2E-13 3.2E-13
1.88E-05 8.6E-06 0.6330633 -4E-07 8E-07 0.0330033000000001 8E-13 1.44E-12
1.76E-05 1.12E-05 0.7330733 -1.2E-06 2.6E-06 0.10001 8.2E-12 1.588E-11
15
5.6E-06 5.6E-06 0 0 0 0 0 0
5.4E-06 6E-06 0.0670067 -2E-07 4E-07 0.0670067 2E-13 2E-13
5.2E-06 5.8E-06 0.10001 -2E-07 -2E-07 0.0330033 8E-14 2E-13
4.8E-06 5.8E-06 0.1330133 -4E-07 0 0.0330033 1.6E-13 6.8E-13
4.6E-06 5.4E-06 0.2330233 -2E-07 -4E-07 0.10001 2E-13 1.04E-12
4.4E-06 5.4E-06 0.2670267 -2E-07 0 0.0340034 4E-14 1.48E-12
4.4E-06 5.2E-06 0.3330333 0 -2E-07 0.0660066 4E-14 1.6E-12
5E-06 5.2E-06 0.3670367 6E-07 0 0.0340034 3.6E-13 5.2E-13
4.4E-06 5.4E-06 0.40004 -6E-07 2E-07 0.0330033 4E-13 1.48E-12
3.6E-06 5.6E-06 0.4330433 -8E-07 2E-07 0.0330033 6.8E-13 4E-12
4.8E-06 6.2E-06 0.5330533 1.2E-06 6E-07 0.10001 1.8E-12 1E-12
5.2E-06 6.2E-06 0.5660566 4E-07 0 0.0330033000000001 1.6E-13 5.2E-13
4.8E-06 6.2E-06 0.60006 -4E-07 0 0.0340033999999999 1.6E-13 1E-12
4.6E-06 5.8E-06 0.6330633 -2E-07 -4E-07 0.0330033000000001 2E-13 1.04E-12
4.8E-06 4.8E-06 0.7330733 2E-07 -1E-06 0.10001 1.04E-12 1.28E-12
15
4.8E-06 5.2E-06 0 0 0 0 0 0
5E-06 5.6E-06 0.0660066 2E-07 4E-07 0.0660066 2E-13 2E-13
4.8E-06 5.8E-06 0.1660166 -2E-07 2E-07 0.10001 8E-14 3.6E-13
4.4E-06 5.8E-06 0.20002 -4E-07 0 0.0340034 1.6E-13 5.2E-13
4.4E-06 5.6E-06 0.2660266 0 -2E-07 0.0660066 4E-14 3.2E-13
4E-06 5.4E-06 0.3330333 -4E-07 -2E-07 0.0670067 2E-13 6.8E-13
4.2E-06 5.2E-06 0.3660366 2E-07 -2E-07 0.0330033 8E-14 3.6E-13
4.8E-06 5.6E-06 0.4660466 6E-07 4E-07 0.10001 5.2E-13 1.6E-13
5.2E-06 5.8E-06 0.4990499 4E-07 2E-07 0.0330033 2E-13 5.2E-13
4.6E-06 5.4E-06 0.5660566 -6E-07 -4E-07 0.0670067 5.2E-13 8E-14
4.8E-06 5.2E-06 0.6660666 2E-07 -2E-07 0.10001 8E-14 0
4.8E-06 5.6E-06 0.7330733 0 4E-07 0.0670067 1.6E-13 1.6E-13
5.2E-06 5.4E-06 0.7660766 4E-07 -2E-07 0.0330033000000001 2E-13 2E-13
5.2E-06 5.6E-06 0.7990799 0 2E-07 0.0330033 4E-14 3.2E-13
5.4E-06 5.2E-06 0.8330833 2E-07 -4E-07 0.0340034 2E-13 3.6E-13
16
1.74E-05 1.12E-05 0 0 0 0 0 0
1.72E-05 1.18E-05 0.0670067 -2E-07 6E-07 0.0670067 4E-13 4E-13
1.72E-05 1.16E-05 0.10001 0 -2E-07 0.0330033 4E-14 2E-13
1.72E-05 1.16E-05 0.1340134 0 0 0.0340034 0 2E-13
1.8E-05 1.22E-05 0.2330233 8E-07 6E-07 0.0990099 1E-12 1.36E-12
1.74E-05 1.22E-05 0.2670267 -6E-07 0 0.0340034 3.6E-13 1E-12
1.76E-05 1.2E-05 0.30003 2E-07 -2E-07 0.0330033 8E-14 6.8E-13
1.74E-05 1.26E-05 0.3330333 -2E-07 6E-07 0.0330033 4E-13 1.96E-12
1.72E-05 1.26E-05 0.3670367 -2E-07 0 0.0340034 4E-14 2E-12
1.72E-05 1.26E-05 0.4670467 0 0 0.10001 0 2E-12
1.72E-05 1.24E-05 0.50005 0 -2E-07 0.0330033 4E-14 1.48E-12
1.76E-05 1.26E-05 0.5330533 4E-07 2E-07 0.0330033 2E-13 2E-12
1.76E-05 1.24E-05 0.5670567 0 -2E-07 0.0340034 4E-14 1.48E-12
1.72E-05 1.22E-05 0.60006 -4E-07 -2E-07 0.0330033 2E-13 1.04E-12
1.68E-05 1.22E-05 0.6670667 -4E-07 0 0.0670067000000001 1.6E-13 1.36E-12
1.68E-05 1.16E-05 0.70007 0 -6E-07 0.0330033 3.6E-13 5.2E-13
13
1.32E-05 1.52E-05 0 0 0 0 0 0
1.24E-05 1.54E-05 0.0330033 -8E-07 2E-07 0.0330033 6.8E-13 6.8E-13
1.22E-05 1.54E-05 0.0660066 -2E-07 0 0.0330033 4E-14 1.04E-12
1.22E-05 1.48E-05 0.10001 0 -6E-07 0.0340034 3.6E-13 1.16E-12
1.2E-05 1.48E-05 0.1330133 -2E-07 0 0.0330033 4E-14 1.6E-12
1.2E-05 1.48E-05 0.20002 0 0 0.0670067 0 1.6E-12
1.2E-05 1.48E-05 0.2330233 0 0 0.0330033 0 1.6E-12
1.28E-05 1.48E-05 0.2660266 8E-07 0 0.0330033 6.4E-13 3.2E-13
1.28E-05 1.48E-05 0.3330333 0 0 0.0670067 0 3.2E-13
1.28E-05 1.5E-05 0.3990399 0 2E-07 0.0660066 4E-14 2E-13
1.28E-05 1.52E-05 0.4660466 0 2E-07 0.0670067 4E-14 1.6E-13
1.22E-05 1.52E-05 0.4990499 -6E-07 0 0.0330033 3.6E-13 1E-12
1.1E-05 1.54E-05 0.5330533 -1.2E-06 2E-07 0.0340034 1.48E-12 4.88E-12
11
1.88E-05 6.2E-06 0 0 0 0 0 0
1.92E-05 6.2E-06 0.0330033 4E-07 0 0.0330033 1.6E-13 1.6E-13
1.92E-05 6E-06 0.0660066 0 -2E-07 0.0330033 4E-14 2E-13
1.88E-05 5.6E-06 0.1660166 -4E-07 -4E-07 0.10001 3.2E-13 3.6E-13
1.92E-05 5.6E-06 0.2330233 4E-07 0 0.0670067 1.6E-13 5.2E-13
1.92E-05 5.6E-06 0.2660266 0 0 0.0330033 0 5.2E-13
1.94E-05 5.6E-06 0.30003 2E-07 0 0.0340034 4E-14 7.2E-13
1.96E-05 5.4E-06 0.3660366 2E-07 -2E-07 0.0660066 8E-14 1.28E-12
1.96E-05 5.6E-06 0.3990399 0 2E-07 0.0330033 4E-14 1E-12
1.96E-05 5.8E-06 0.4330433 0 2E-07 0.0340034 4E-14 8E-13
1.94E-05 5.8E-06 0.4660466 -2E-07 0 0.0330033 4E-14 5.2E-13
12
1.16E-05 1.54E-05 0 0 0 0 0 0
1.14E-05 1.58E-05 0.0340034 -2E-07 4E-07 0.0340034 2E-13 2E-13
1.14E-05 1.56E-05 0.0670067 0 -2E-07 0.0330033 4E-14 8E-14
1.12E-05 1.52E-05 0.1340134 -2E-07 -4E-07 0.0670067 2E-13 2E-13
1E-05 1.42E-05 0.2340234 -1.2E-06 -1E-06 0.10001 2.44E-12 4E-12
1E-05 1.36E-05 0.2670267 0 -6E-07 0.0330033 3.6E-13 5.8E-12
1E-05 1.36E-05 0.30003 0 0 0.0330033 0 5.8E-12
1E-05 1.36E-05 0.3670367 0 0 0.0670067 0 5.8E-12
1.04E-05 1.38E-05 0.40004 4E-07 2E-07 0.0330033 2E-13 4E-12
1.14E-05 1.48E-05 0.4670467 1E-06 1E-06 0.0670067 2E-12 4E-13
1.12E-05 1.48E-05 0.50005 -2E-07 0 0.0330033 4E-14 5.2E-13
1.08E-05 1.54E-05 0.5330533 -4E-07 6E-07 0.0330033 5.2E-13 6.4E-13
15
2.02E-05 1.88E-05 0 0 0 0 0 0
2.04E-05 1.88E-05 0.0670067 2E-07 0 0.0670067 4E-14 4E-14
2.08E-05 1.9E-05 0.10001 4E-07 2E-07 0.0330033 2E-13 4E-13
2.12E-05 1.94E-05 0.1330133 4E-07 4E-07 0.0330033 3.2E-13 1.36E-12
2.08E-05 1.98E-05 0.1660166 -4E-07 4E-07 0.0330033 3.2E-13 1.36E-12
2.1E-05 1.92E-05 0.2330233 2E-07 -6E-07 0.0670067 4E-13 8E-13
2.1E-05 1.9E-05 0.30003 0 -2E-07 0.0670067 4E-14 6.8E-13
2.12E-05 1.94E-05 0.3330333 2E-07 4E-07 0.0330033 2E-13 1.36E-12
2.04E-05 1.94E-05 0.3660366 -8E-07 0 0.0330033 6.4E-13 4E-13
2E-05 1.94E-05 0.4330433 -4E-07 0 0.0670067 1.6E-13 4E-13
2E-05 1.94E-05 0.5330533 0 0 0.10001 0 4E-13
2.04E-05 1.98E-05 0.6330633 4E-07 4E-07 0.10001 3.2E-13 1.04E-12
2.08E-05 1.94E-05 0.7330733 4E-07 -4E-07 0.10001 3.2E-13 7.2E-13
